8.1,3709,-128,1718
8.2,3764,-150,1709
8.3,3745,-142,1724
8.4,3734,-135,1688
8.5,3742,-125,1690
8.6,3772,-194,1595
8.7,3785,-178,1575
8.8,3779,-183,1561
8.9,3813,-180,1590
9,3775,-152,1675
9.1,3737,-172,1668
9.2,3729,-150,1706
9.3,3788,-153,1715
9.4,3750,-158,1695
9.5,3757,-170,1700
9.6,3771,-164,1676
9.7,3751,-171,1677
9.8,3744,-152,1690
9.9,3754,-165,1685
10,3754,-169,1690
10.1,3753,-173,1684
10.2,3743,-137,1693
10.3,3737,-148,1700
10.4,3737,-148,1697
10.5,3732,-146,1696
10.6,3737,-161,1724
10.7,3754,-162,1720
10.8,3748,-157,1728
10.9,3742,-168,1726
11,-3917,-6244,-691
11.1,-2924,-6471,4779
11.2,-764,-4324,7591
11.3,490,-3320,7314
11.4,4178,-372,-1712
11.5,3934,-606,-1492
11.6,3699,-821,-1270
11.7,3490,-926,-1094
11.8,1769,-177,3138
11.9,1904,-75,2805
12,2226,-92,2558
12.1,2292,-86,2553
12.2,3780,-170,1839
12.3,3825,-163,1824
12.4,3862,-153,1831
12.5,3884,-171,1812
12.6,3562,-144,2008
12.7,3610,-150,1999
12.8,3628,-141,1970
12.9,3648,-144,1956
13,3568,-165,1983
13.1,3570,-160,1988
13.2,3558,-167,1978
13.3,3567,-154,1974
13.4,3623,-125,1886
13.5,3622,-103,1894
13.6,3615,-124,1897
13.7,3615,-124,1897
13.8,3651,-127,1865
13.9,3652,-131,1874
14,3643,-137,1886
14.1,3652,-124,1881
14.2,3656,-130,1887
14.3,3661,-117,1882
14.4,3651,-127,1868
14.5,3672,-131,1868
14.6,3657,-133,1852
14.7,3659,-125,1863
14.8,3655,-132,1853
14.9,3685,-104,1873
15,3664,-116,1858
15.1,3673,-116,1866
15.2,3677,-141,1864
15.3,3663,-131,1864
15.4,3668,-133,1880
15.5,3669,-124,1867
15.6,3682,-127,1887
15.7,3643,-157,1956
15.8,3679,-155,1958
15.9,3671,-155,1970
16,3670,-146,1988
16.1,4546,2179,-4485
16.2,4567,2220,-4694
16.3,4856,2134,-4791
16.4,5124,2032,-4830
16.5,2347,-1255,2110
16.6,2899,-1585,3989
16.7,3251,-1522,4779
16.8,3048,-1371,4719
16.9,3675,-526,1846
17,3877,-506,1836
17.1,4097,-443,1862
17.2,4267,-455,1814
17.3,3428,-305,1783
17.4,3201,-353,1901
17.5,3051,-369,1918
17.6,2905,-395,2005
17.7,3694,-256,2392
17.8,3728,-254,2379
17.9,3715,-283,2369
18,3661,-274,2352
18.1,3737,-321,2471
18.2,3796,-321,2440
18.3,3803,-293,2387
18.4,3780,-277,2379
18.5,2970,-163,2390
18.6,2996,-170,2359
18.7,3029,-142,2365
18.8,3032,-142,2344
18.9,4058,-71,2126
19,4053,-90,2116
19.1,4037,-92,2070
19.2,4018,-105,2059
19.3,3593,-93,1933
19.4,3601,-88,1945
19.5,3622,-71,1937
19.6,3633,-69,1933
19.7,3702,-154,1865
19.8,3686,-158,1856
19.9,3650,-160,1863
20,3650,-160,1863
20.1,3414,-252,2080
20.2,3458,-255,2097
20.3,3503,-265,2074
20.4,3528,-264,2091
20.5,3649,-187,1884
20.6,3624,-194,1881
20.7,3597,-199,1886
20.8,3595,-196,1879
20.9,3270,-165,2615
21,3138,-328,2906
21.1,3258,-647,3231
21.2,3342,-793,3475
21.3,5171,1451,-3690
21.4,5285,1370,-3608
21.5,5526,1316,-3637
21.6,5630,1348,-3700
21.7,4387,-2133,4271
21.8,4792,-1944,4193
21.9,4772,-1515,4038
22,4669,-1437,4003
22.1,3743,-215,1675
22.2,3420,-244,1663
22.3,3240,-300,1640
22.4,3219,-311,1638
22.5,3923,-48,1343
22.6,3952,-61,1342
22.7,3945,-83,1346
22.8,3947,-84,1339
22.9,3984,-152,705
23,3989,-175,716
23.1,4046,-177,663
23.2,4046,-177,663
23.3,4164,-131,584
23.4,4073,-105,621
23.5,4052,-83,664
23.6,4052,-83,664
23.7,4166,-117,847
23.8,4096,-144,844
23.9,4030,-124,841
24,4030,-124,841
24.1,3924,-139,836
24.2,3929,-145,853
24.3,3955,-142,877
24.4,3955,-142,877
24.5,4040,-46,763
24.6,4037,-51,762
24.7,4032,-74,745
24.8,4032,-74,745
24.9,4051,-124,768
25,4039,-102,758
25.1,4058,-103,750
25.2,4026,-105,788
25.3,4019,-94,776
25.4,4007,-99,783
25.5,4012,-92,780
25.6,4020,-101,805
25.7,4018,-95,807
25.8,4011,-94,814
25.9,4013,-87,803
26,42,-1911,3127
26.1,1544,-1987,2224
26.2,2134,-2222,2070
26.3,2068,-2261,2159
26.4,4434,-1323,-1511
26.5,4464,-1474,-1480
26.6,4654,-1636,-1302
26.7,4718,-1719,-1160
26.8,1623,-475,3765
26.9,1614,-444,3657
27,1640,-417,3579
27.1,1671,-393,3485
27.2,3971,-174,1477
27.3,3994,-183,1436
27.4,3976,-178,1430
27.5,3957,-167,1421
27.6,3813,-93,1568
27.7,3840,-79,1521
27.8,3854,-84,1503
27.9,3855,-81,1469
28,3803,-95,1582
28.1,3777,-77,1577
28.2,3773,-79,1579
28.3,3781,-76,1566
28.4,3814,-65,1502
28.5,3789,-66,1529
28.6,3803,-67,1527
28.7,3806,-69,1537
28.8,3853,-85,1474
28.9,3855,-79,1479
29,3859,-86,1483
29.1,3849,-95,1484
29.2,3842,-88,1485
29.3,3832,-73,1491
29.4,3838,-99,1485
29.5,3836,-96,1496
29.6,3819,-81,1507
29.7,3803,-83,1495
29.8,3826,-85,1503
29.9,3817,-82,1501
30,3728,-103,1451
30.1,3707,-101,1447
30.2,3700,-109,1461
30.3,3700,-109,1461
30.4,3832,-83,1502
30.5,3851,-84,1502
30.6,3853,-79,1495
30.7,3803,-82,1517
30.8,3809,-90,1511
30.9,3798,-89,1502
31,3796,-84,1498
31.1,3796,-84,1498
31.2,-650,-3517,-77
31.3,-512,-2789,-477
31.4,719,-2547,-806
31.5,4235,-2211,2901
31.6,4193,-2383,3344
31.7,4601,-2536,4038
31.8,5463,-2533,4230
31.9,3580,-221,3235
32,3165,44,3316
32.1,3541,85,3468
32.2,3872,21,3613
32.3,3737,-33,1516
32.4,3837,-71,1675
32.5,3887,-68,1783
32.6,3898,-61,1849
32.7,3842,-66,1556
32.8,3891,-51,1537
32.9,3905,-55,1538
33,3927,-67,1551
33.1,3778,-29,1575
33.2,3808,-36,1547
33.3,3812,-22,1569
33.4,3839,-30,1551
33.5,3828,-74,1559
33.6,3811,-66,1542
33.7,3800,-75,1542
33.8,3802,-76,1555
33.9,3814,-82,1544
34,3807,-66,1547
34.1,3806,-67,1550
34.2,3814,-72,1553
34.3,3810,-84,1570
34.4,3816,-63,1544
34.5,3804,-85,1573
34.6,3804,-85,1573
34.7,3806,-66,1539
34.8,3800,-78,1557
34.9,3800,-63,1543
35,3800,-63,1543
35.1,3785,-74,1589
35.2,3782,-78,1585
35.3,3781,-68,1577
35.4,3781,-73,1591
35.5,3803,-72,1593
35.6,3805,-77,1587
35.7,3792,-79,1584
35.8,3804,-81,1586
35.9,3803,-95,1557
36,3821,-88,1576
36.1,3819,-81,1556
36.2,3826,-87,1561
36.3,5060,85,1046
36.4,4250,-52,504
36.5,4039,291,-309
36.6,4144,363,-583
36.7,4215,-2606,1694
36.8,3669,-2632,1928
36.9,3256,-2530,2165
37,3189,-2473,2176
37.1,3836,173,2412
37.2,3804,220,2466
37.3,3748,204,2461
37.4,3744,190,2468
37.5,3662,-40,1785
37.6,3645,-50,1829
37.7,3667,-60,1860
37.8,3664,-61,1871
37.9,3960,-60,1524
38,3949,-50,1519
38.1,3942,-62,1514
38.2,3781,-76,1622
38.3,3781,-82,1627
38.4,3783,-69,1628
38.5,3783,-72,1624
38.6,3743,-74,1631
38.7,3735,-83,1644
38.8,3757,-72,1640
38.9,3769,-67,1626
39,3787,-77,1639
39.1,3765,-95,1640
39.2,3773,-69,1638
39.3,3779,-60,1630
39.4,3766,-81,1638
39.5,3758,-73,1628
39.6,3769,-79,1629
39.7,3782,-73,1632
39.8,3778,-87,1626
39.9,3788,-88,1632
40,3797,-84,1629
